category,dataset,trajectory_id,first_occurrence_step,trajectory_length,normalized_position
resource_not_found,nebius,agronholm__anyio-268,2,7,0.285714
resource_not_found,nebius,agronholm__anyio-268,2,185,0.010811
resource_not_found,nebius,aio-libs__multidict-3,14,45,0.311111
resource_not_found,nebius,aio-libs__multidict-3,12,33,0.363636
resource_not_found,nebius,aio-libs__multidict-3,10,25,0.4
resource_not_found,nebius,aio-libs__multidict-3,28,59,0.474576
resource_not_found,nebius,aio-libs__multidict-3,10,85,0.117647
resource_not_found,nebius,aio-libs__multidict-3,12,37,0.324324
resource_not_found,nebius,aio-libs__multidict-3,12,91,0.131868
resource_not_found,nebius,aio-libs__multidict-3,16,31,0.516129
resource_not_found,nebius,aio-libs__multidict-3,16,31,0.516129
resource_not_found,nebius,aio-libs__multidict-3,12,27,0.444444
resource_not_found,nebius,alanmcruickshank__sqlfluff-307,98,165,0.593939
resource_not_found,nebius,alanmcruickshank__sqlfluff-307,14,423,0.033097
resource_not_found,nebius,alanmcruickshank__sqlfluff-307,14,15,0.933333
resource_not_found,nebius,alanmcruickshank__sqlfluff-307,50,129,0.387597
resource_not_found,nebius,alerta__python-alerta-client-205,34,123,0.276423
resource_not_found,nebius,alerta__python-alerta-client-205,6,17,0.352941
resource_not_found,nebius,alerta__python-alerta-client-205,10,91,0.10989
resource_not_found,nebius,alerta__python-alerta-client-205,40,253,0.158103
resource_not_found,nebius,alerta__python-alerta-client-205,6,19,0.315789
resource_not_found,nebius,alerta__python-alerta-client-205,4,21,0.190476
resource_not_found,nebius,alerta__python-alerta-client-205,26,43,0.604651
resource_not_found,nebius,alerta__python-alerta-client-205,4,115,0.034783
resource_not_found,nebius,alerta__python-alerta-client-205,6,87,0.068966
resource_not_found,nebius,alerta__python-alerta-client-205,4,55,0.072727
resource_not_found,nebius,alerta__python-alerta-client-205,8,31,0.258065
resource_not_found,nebius,alerta__python-alerta-client-205,36,79,0.455696
resource_not_found,nebius,alerta__python-alerta-client-205,10,11,0.909091
resource_not_found,nebius,alerta__python-alerta-client-205,10,35,0.285714
resource_not_found,nebius,alerta__python-alerta-client-205,52,57,0.912281
resource_not_found,nebius,alerta__python-alerta-client-205,4,45,0.088889
resource_not_found,nebius,allrod5__parameters-validation-3,12,191,0.062827
resource_not_found,nebius,allrod5__parameters-validation-3,10,33,0.30303
resource_not_found,nebius,allrod5__parameters-validation-3,10,23,0.434783
resource_not_found,nebius,allrod5__parameters-validation-3,12,47,0.255319
resource_not_found,nebius,allrod5__parameters-validation-3,10,25,0.4
resource_not_found,nebius,allrod5__parameters-validation-3,12,39,0.307692
resource_not_found,nebius,allrod5__parameters-validation-3,32,35,0.914286
resource_not_found,nebius,allrod5__parameters-validation-3,10,25,0.4
resource_not_found,nebius,asottile__pyupgrade-939,14,35,0.4
resource_not_found,nebius,asottile__pyupgrade-939,10,83,0.120482
resource_not_found,nebius,asottile__pyupgrade-939,6,17,0.352941
resource_not_found,nebius,asottile__pyupgrade-939,24,29,0.827586
resource_not_found,nebius,asottile__pyupgrade-939,10,25,0.4
resource_not_found,nebius,asottile__pyupgrade-939,14,39,0.358974
resource_not_found,nebius,asottile__pyupgrade-939,24,43,0.55814
resource_not_found,nebius,asottile__pyupgrade-939,12,29,0.413793
resource_not_found,nebius,asottile__pyupgrade-939,14,25,0.56
resource_not_found,nebius,asottile__pyupgrade-939,14,59,0.237288
resource_not_found,nebius,asottile__pyupgrade-939,14,29,0.482759
resource_not_found,nebius,asottile__pyupgrade-939,10,23,0.434783
resource_not_found,nebius,astropy__astroquery-2444,10,23,0.434783
resource_not_found,nebius,astropy__astroquery-2444,18,61,0.295082
resource_not_found,nebius,astropy__astroquery-2444,32,51,0.627451
resource_not_found,nebius,astropy__astroquery-2444,16,91,0.175824
resource_not_found,nebius,astropy__astroquery-2444,10,27,0.37037
resource_not_found,nebius,astropy__astroquery-2444,28,317,0.088328
resource_not_found,nebius,astropy__astroquery-2444,18,27,0.666667
resource_not_found,nebius,astropy__astroquery-2444,24,51,0.470588
resource_not_found,nebius,bids-standard__pybids-997,10,17,0.588235
resource_not_found,nebius,bids-standard__pybids-997,14,25,0.56
resource_not_found,nebius,bids-standard__pybids-997,6,11,0.545455
resource_not_found,nebius,bids-standard__pybids-997,10,25,0.4
resource_not_found,nebius,bids-standard__pybids-997,20,73,0.273973
resource_not_found,nebius,bids-standard__pybids-997,12,81,0.148148
resource_not_found,nebius,bids-standard__pybids-997,4,133,0.030075
resource_not_found,nebius,bids-standard__pybids-997,8,57,0.140351
resource_not_found,nebius,bids-standard__pybids-997,14,73,0.191781
resource_not_found,nebius,bids-standard__pybids-997,8,17,0.470588
resource_not_found,nebius,bids-standard__pybids-997,12,25,0.48
resource_not_found,nebius,bids-standard__pybids-997,26,85,0.305882
resource_not_found,nebius,bids-standard__pybids-997,14,23,0.608696
resource_not_found,nebius,bids-standard__pybids-997,10,79,0.126582
resource_not_found,nebius,bids-standard__pybids-997,10,51,0.196078
resource_not_found,nebius,bids-standard__pybids-997,10,43,0.232558
resource_not_found,nebius,bids-standard__pybids-997,38,95,0.4
resource_not_found,nebius,bids-standard__pybids-997,10,109,0.091743
resource_not_found,nebius,bids-standard__pybids-997,10,503,0.019881
resource_not_found,nebius,bids-standard__pybids-997,16,25,0.64
resource_not_found,nebius,bids-standard__pybids-997,10,105,0.095238
resource_not_found,nebius,bids-standard__pybids-997,4,21,0.190476
resource_not_found,nebius,bids-standard__pybids-997,36,81,0.444444
resource_not_found,nebius,bids-standard__pybids-997,14,105,0.133333
resource_not_found,nebius,bids-standard__pybids-997,8,27,0.296296
resource_not_found,nebius,bids-standard__pybids-997,10,21,0.47619
resource_not_found,nebius,bids-standard__pybids-997,10,211,0.047393
resource_not_found,nebius,boxed__mutmut-228,4,41,0.097561
resource_not_found,nebius,boxed__mutmut-228,4,29,0.137931
resource_not_found,nebius,boxed__mutmut-228,34,45,0.755556
resource_not_found,nebius,boxed__mutmut-228,4,29,0.137931
resource_not_found,nebius,boxed__mutmut-228,4,35,0.114286
resource_not_found,nebius,boxed__mutmut-228,12,39,0.307692
resource_not_found,nebius,boxed__mutmut-228,4,53,0.075472
resource_not_found,nebius,boxed__mutmut-228,6,61,0.098361
resource_not_found,nebius,boxed__mutmut-228,24,31,0.774194
resource_not_found,nebius,boxed__mutmut-228,4,47,0.085106
resource_not_found,nebius,boxed__mutmut-228,4,51,0.078431
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,13,0.615385
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,26,45,0.577778
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,105,0.07619
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,9,0.888889
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,12,15,0.8
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,13,0.615385
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,16,111,0.144144
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,10,11,0.909091
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,6,9,0.666667
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,81,0.098765
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,22,23,0.956522
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,12,23,0.521739
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,9,0.888889
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,12,53,0.226415
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,14,73,0.191781
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,11,0.727273
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,14,29,0.482759
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,85,0.094118
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,12,65,0.184615
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,13,0.615385
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,19,0.421053
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,14,15,0.933333
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,12,13,0.923077
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,12,13,0.923077
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,44,51,0.862745
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,10,11,0.909091
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,6,9,0.666667
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,11,0.727273
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,22,45,0.488889
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,11,0.727273
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,10,11,0.909091
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,6,27,0.222222
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,16,25,0.64
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,85,0.094118
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,17,0.470588
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,10,21,0.47619
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,30,127,0.23622
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,10,11,0.909091
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,14,27,0.518519
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,27,0.296296
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,28,131,0.21374
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,10,15,0.666667
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,26,27,0.962963
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,20,93,0.215054
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,21,0.380952
resource_not_found,nebius,ebmdatalab__datalab-pandas-29,8,11,0.727273
resource_not_found,nebius,eliben__pycparser-346,8,17,0.470588
resource_not_found,nebius,eliben__pycparser-346,8,95,0.084211
resource_not_found,nebius,eliben__pycparser-346,12,55,0.218182
resource_not_found,nebius,eliben__pycparser-346,8,35,0.228571
resource_not_found,nebius,fsspec__filesystem_spec-1452,12,47,0.255319
resource_not_found,nebius,fsspec__filesystem_spec-1452,14,25,0.56
resource_not_found,nebius,fsspec__filesystem_spec-1452,14,29,0.482759
resource_not_found,nebius,fsspec__filesystem_spec-1452,30,85,0.352941
resource_not_found,nebius,fsspec__filesystem_spec-1452,34,65,0.523077
resource_not_found,nebius,fsspec__filesystem_spec-1452,32,37,0.864865
resource_not_found,nebius,fsspec__filesystem_spec-1452,16,25,0.64
resource_not_found,nebius,fsspec__filesystem_spec-1452,12,55,0.218182
resource_not_found,nebius,fsspec__filesystem_spec-1452,16,21,0.761905
resource_not_found,nebius,fsspec__filesystem_spec-1452,18,23,0.782609
resource_not_found,nebius,fsspec__filesystem_spec-1452,18,23,0.782609
resource_not_found,nebius,fsspec__filesystem_spec-1452,10,53,0.188679
resource_not_found,nebius,fsspec__filesystem_spec-1452,16,35,0.457143
resource_not_found,nebius,fsspec__filesystem_spec-1452,28,33,0.848485
resource_not_found,nebius,fsspec__filesystem_spec-1452,12,19,0.631579
resource_not_found,nebius,fsspec__filesystem_spec-1452,28,59,0.474576
resource_not_found,nebius,fsspec__filesystem_spec-1452,14,21,0.666667
resource_not_found,nebius,fsspec__filesystem_spec-1452,14,29,0.482759
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,97,0.020619
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,35,0.057143
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,27,0.074074
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,43,0.046512
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,113,0.017699
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,25,0.08
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,37,0.054054
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,21,0.095238
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,39,0.051282
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,57,0.035088
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,219,0.009132
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,53,0.037736
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,51,0.039216
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,21,0.095238
resource_not_found,nebius,google-research__arxiv-latex-cleaner-29,2,207,0.009662
resource_not_found,nebius,googleapis__python-api-core-17,4,17,0.235294
resource_not_found,nebius,googleapis__python-api-core-17,4,29,0.137931
resource_not_found,nebius,googleapis__python-api-core-17,4,17,0.235294
resource_not_found,nebius,googleapis__python-api-core-17,4,15,0.266667
resource_not_found,nebius,googleapis__python-api-core-17,4,21,0.190476
resource_not_found,nebius,googleapis__python-api-core-17,4,21,0.190476
resource_not_found,nebius,googleapis__python-api-core-17,4,35,0.114286
resource_not_found,nebius,googleapis__python-api-core-17,4,21,0.190476
resource_not_found,nebius,googleapis__python-api-core-17,4,17,0.235294
resource_not_found,nebius,googleapis__python-api-core-17,4,21,0.190476
resource_not_found,nebius,googleapis__python-api-core-17,4,15,0.266667
resource_not_found,nebius,horejsek__python-fastjsonschema-116,14,61,0.229508
resource_not_found,nebius,horejsek__python-fastjsonschema-116,22,97,0.226804
resource_not_found,nebius,horejsek__python-fastjsonschema-116,10,73,0.136986
resource_not_found,nebius,horejsek__python-fastjsonschema-116,18,65,0.276923
resource_not_found,nebius,horejsek__python-fastjsonschema-116,14,57,0.245614
resource_not_found,nebius,horejsek__python-fastjsonschema-116,10,59,0.169492
resource_not_found,nebius,horejsek__python-fastjsonschema-116,60,65,0.923077
resource_not_found,nebius,horejsek__python-fastjsonschema-116,20,55,0.363636
resource_not_found,nebius,horejsek__python-fastjsonschema-116,10,49,0.204082
resource_not_found,nebius,horejsek__python-fastjsonschema-116,16,45,0.355556
resource_not_found,nebius,inducer__pycparserext-62,4,29,0.137931
resource_not_found,nebius,inducer__pycparserext-62,4,59,0.067797
resource_not_found,nebius,inducer__pycparserext-62,4,53,0.075472
resource_not_found,nebius,inducer__pycparserext-62,12,227,0.052863
resource_not_found,nebius,inducer__pycparserext-62,8,87,0.091954
resource_not_found,nebius,inducer__pycparserext-62,6,45,0.133333
resource_not_found,nebius,inducer__pycparserext-62,10,29,0.344828
resource_not_found,nebius,inducer__pycparserext-62,6,63,0.095238
resource_not_found,nebius,inducer__pycparserext-62,4,93,0.043011
resource_not_found,nebius,inducer__pycparserext-62,4,39,0.102564
resource_not_found,nebius,inducer__pycparserext-62,4,339,0.011799
resource_not_found,nebius,inducer__pycparserext-62,46,253,0.181818
resource_not_found,nebius,inducer__pycparserext-62,26,47,0.553191
resource_not_found,nebius,inducer__pycparserext-62,30,205,0.146341
resource_not_found,nebius,inducer__pycparserext-62,20,25,0.8
resource_not_found,nebius,inducer__pycparserext-62,4,281,0.014235
resource_not_found,nebius,inducer__pycparserext-62,28,83,0.337349
resource_not_found,nebius,inducer__pycparserext-62,6,93,0.064516
resource_not_found,nebius,inducer__pycparserext-62,4,229,0.017467
resource_not_found,nebius,inducer__pycparserext-62,4,23,0.173913
resource_not_found,nebius,inducer__pycparserext-62,20,129,0.155039
resource_not_found,nebius,inducer__pycparserext-62,4,21,0.190476
resource_not_found,nebius,inducer__pycparserext-62,8,73,0.109589
resource_not_found,nebius,inducer__pycparserext-62,6,29,0.206897
resource_not_found,nebius,inducer__pycparserext-62,10,73,0.136986
resource_not_found,nebius,inducer__pycparserext-62,10,63,0.15873
resource_not_found,nebius,inducer__pycparserext-62,28,125,0.224
resource_not_found,nebius,inducer__pycparserext-62,16,79,0.202532
resource_not_found,nebius,inducer__pycparserext-62,4,79,0.050633
resource_not_found,nebius,inducer__pycparserext-62,4,51,0.078431
resource_not_found,nebius,inducer__pycparserext-62,14,81,0.17284
resource_not_found,nebius,inducer__pycparserext-62,4,59,0.067797
resource_not_found,nebius,inducer__pycparserext-62,14,107,0.130841
resource_not_found,nebius,inducer__pycparserext-62,22,147,0.14966
resource_not_found,nebius,inducer__pycparserext-62,14,77,0.181818
resource_not_found,nebius,inducer__pycparserext-62,20,81,0.246914
resource_not_found,nebius,inducer__pycparserext-62,4,73,0.054795
resource_not_found,nebius,inducer__pycparserext-62,4,79,0.050633
resource_not_found,nebius,inducer__pycparserext-62,4,79,0.050633
resource_not_found,nebius,inducer__pymbolic-58,10,27,0.37037
resource_not_found,nebius,inducer__pymbolic-58,10,59,0.169492
resource_not_found,nebius,inducer__pymbolic-58,10,73,0.136986
resource_not_found,nebius,inducer__pymbolic-58,10,67,0.149254
resource_not_found,nebius,inducer__pymbolic-58,10,99,0.10101
resource_not_found,nebius,inducer__pymbolic-58,10,69,0.144928
resource_not_found,nebius,inducer__pymbolic-58,10,71,0.140845
resource_not_found,nebius,inducer__pymbolic-58,38,47,0.808511
resource_not_found,nebius,inducer__pymbolic-58,10,71,0.140845
resource_not_found,nebius,inducer__pymbolic-58,10,71,0.140845
resource_not_found,nebius,inducer__pymbolic-58,18,93,0.193548
resource_not_found,nebius,inducer__pymbolic-58,10,53,0.188679
resource_not_found,nebius,inducer__pymbolic-58,10,31,0.322581
resource_not_found,nebius,inducer__pymbolic-58,10,73,0.136986
resource_not_found,nebius,inducer__pymbolic-58,22,81,0.271605
resource_not_found,nebius,inducer__pymbolic-58,10,57,0.175439
resource_not_found,nebius,inducer__pymbolic-58,16,55,0.290909
resource_not_found,nebius,inducer__pymbolic-58,10,55,0.181818
resource_not_found,nebius,iterative__dvc-2493,10,17,0.588235
resource_not_found,nebius,iterative__dvc-2493,20,139,0.143885
resource_not_found,nebius,iterative__dvc-2493,22,23,0.956522
resource_not_found,nebius,iterative__dvc-2493,12,189,0.063492
resource_not_found,nebius,iterative__dvc-2493,6,39,0.153846
resource_not_found,nebius,iterative__dvc-2493,6,43,0.139535
resource_not_found,nebius,iterative__dvc-2493,18,29,0.62069
resource_not_found,nebius,iterative__dvc-2493,6,43,0.139535
resource_not_found,nebius,iterative__dvc-2493,8,29,0.275862
resource_not_found,nebius,iterative__dvc-2493,28,43,0.651163
resource_not_found,nebius,iterative__dvc-2493,10,35,0.285714
resource_not_found,nebius,iterative__dvc-2493,58,89,0.651685
resource_not_found,nebius,iterative__dvc-3573,14,299,0.046823
resource_not_found,nebius,iterative__dvc-3573,28,179,0.156425
resource_not_found,nebius,iterative__dvc-3573,4,123,0.03252
resource_not_found,nebius,iterative__dvc-3573,18,113,0.159292
resource_not_found,nebius,iterative__dvc-3573,46,113,0.40708
resource_not_found,nebius,iterative__dvc-3573,18,227,0.079295
resource_not_found,nebius,iterative__dvc-3573,26,31,0.83871
resource_not_found,nebius,iterative__dvc-3573,10,125,0.08
resource_not_found,nebius,iterative__dvc-3573,20,37,0.540541
resource_not_found,nebius,iterative__dvc-3836,6,55,0.109091
resource_not_found,nebius,iterative__dvc-3836,8,73,0.109589
resource_not_found,nebius,iterative__dvc-3836,32,59,0.542373
resource_not_found,nebius,iterative__dvc-3836,10,103,0.097087
resource_not_found,nebius,iterative__dvc-3836,16,107,0.149533
resource_not_found,nebius,iterative__dvc-3836,10,121,0.082645
resource_not_found,nebius,iterative__dvc-3836,10,37,0.27027
resource_not_found,nebius,iterative__dvc-3836,58,129,0.449612
resource_not_found,nebius,iterative__dvc-3836,12,89,0.134831
resource_not_found,nebius,iterative__dvc-3836,14,23,0.608696
resource_not_found,nebius,iterative__dvc-7690,4,49,0.081633
resource_not_found,nebius,iterative__dvc-7690,10,89,0.11236
resource_not_found,nebius,iterative__dvc-7690,34,51,0.666667
resource_not_found,nebius,iterative__dvc-7690,10,161,0.062112
resource_not_found,nebius,iterative__dvc-7690,12,101,0.118812
resource_not_found,nebius,iterative__dvc-7690,10,119,0.084034
resource_not_found,nebius,iterative__dvc-7690,38,91,0.417582
resource_not_found,nebius,iterative__dvc-7690,22,71,0.309859
resource_not_found,nebius,iterative__dvc-7690,28,37,0.756757
resource_not_found,nebius,iterative__dvc-7690,8,63,0.126984
resource_not_found,nebius,kislyuk__argcomplete-224,6,49,0.122449
resource_not_found,nebius,kislyuk__argcomplete-224,4,201,0.0199
resource_not_found,nebius,kislyuk__argcomplete-224,12,69,0.173913
resource_not_found,nebius,kislyuk__argcomplete-224,4,65,0.061538
resource_not_found,nebius,kislyuk__argcomplete-224,6,71,0.084507
resource_not_found,nebius,lace__polliwog-151,4,39,0.102564
resource_not_found,nebius,lace__polliwog-151,4,31,0.129032
resource_not_found,nebius,lace__polliwog-151,4,39,0.102564
resource_not_found,nebius,lace__polliwog-151,4,39,0.102564
resource_not_found,nebius,lace__polliwog-151,14,31,0.451613
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,12,79,0.151899
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,8,19,0.421053
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,10,105,0.095238
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,24,79,0.303797
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,10,91,0.10989
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,6,67,0.089552
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,4,167,0.023952
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,14,103,0.135922
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,4,53,0.075472
resource_not_found,nebius,marrink-lab__vermouth-martinize-286,14,67,0.208955
resource_not_found,nebius,matheuscas__pycpfcnpj-16,4,45,0.088889
resource_not_found,nebius,matheuscas__pycpfcnpj-16,4,47,0.085106
resource_not_found,nebius,matheuscas__pycpfcnpj-16,8,27,0.296296
resource_not_found,nebius,mercadona__rele-190,6,23,0.26087
resource_not_found,nebius,mercadona__rele-190,10,23,0.434783
resource_not_found,nebius,mercadona__rele-190,6,55,0.109091
resource_not_found,nebius,mercadona__rele-190,8,27,0.296296
resource_not_found,nebius,mercadona__rele-190,10,27,0.37037
resource_not_found,nebius,mercadona__rele-190,6,39,0.153846
resource_not_found,nebius,mercadona__rele-190,14,43,0.325581
resource_not_found,nebius,mirumee__ariadne-565,4,41,0.097561
resource_not_found,nebius,mirumee__ariadne-565,12,13,0.923077
resource_not_found,nebius,mirumee__ariadne-565,10,11,0.909091
resource_not_found,nebius,mirumee__ariadne-565,16,17,0.941176
resource_not_found,nebius,mirumee__ariadne-565,8,9,0.888889
resource_not_found,nebius,mirumee__ariadne-565,12,103,0.116505
resource_not_found,nebius,mirumee__ariadne-565,4,141,0.028369
resource_not_found,nebius,mirumee__ariadne-565,4,17,0.235294
resource_not_found,nebius,mirumee__ariadne-565,4,47,0.085106
resource_not_found,nebius,mirumee__ariadne-565,24,45,0.533333
resource_not_found,nebius,mirumee__ariadne-565,4,97,0.041237
resource_not_found,nebius,nackjicholson__aiosql-25,4,53,0.075472
resource_not_found,nebius,nackjicholson__aiosql-25,10,27,0.37037
resource_not_found,nebius,nackjicholson__aiosql-25,10,25,0.4
resource_not_found,nebius,nackjicholson__aiosql-25,22,35,0.628571
resource_not_found,nebius,nackjicholson__aiosql-25,10,29,0.344828
resource_not_found,nebius,nackjicholson__aiosql-25,10,29,0.344828
resource_not_found,nebius,nackjicholson__aiosql-25,12,13,0.923077
resource_not_found,nebius,nackjicholson__aiosql-25,10,29,0.344828
resource_not_found,nebius,nackjicholson__aiosql-25,10,23,0.434783
resource_not_found,nebius,nackjicholson__aiosql-25,10,23,0.434783
resource_not_found,nebius,nackjicholson__aiosql-25,10,23,0.434783
resource_not_found,nebius,nylas__nylas-python-318,4,27,0.148148
resource_not_found,nebius,nylas__nylas-python-318,4,61,0.065574
resource_not_found,nebius,nylas__nylas-python-318,6,63,0.095238
resource_not_found,nebius,nylas__nylas-python-318,8,21,0.380952
resource_not_found,nebius,nylas__nylas-python-318,4,99,0.040404
resource_not_found,nebius,nylas__nylas-python-318,4,59,0.067797
resource_not_found,nebius,nylas__nylas-python-318,4,17,0.235294
resource_not_found,nebius,nylas__nylas-python-318,12,95,0.126316
resource_not_found,nebius,nylas__nylas-python-318,4,99,0.040404
resource_not_found,nebius,nylas__nylas-python-318,4,47,0.085106
resource_not_found,nebius,nylas__nylas-python-318,18,27,0.666667
resource_not_found,nebius,nylas__nylas-python-318,4,161,0.024845
resource_not_found,nebius,nylas__nylas-python-318,4,33,0.121212
resource_not_found,nebius,nylas__nylas-python-318,4,69,0.057971
resource_not_found,nebius,nylas__nylas-python-318,6,33,0.181818
resource_not_found,nebius,nylas__nylas-python-318,4,21,0.190476
resource_not_found,nebius,nylas__nylas-python-318,4,63,0.063492
resource_not_found,nebius,nylas__nylas-python-318,4,25,0.16
resource_not_found,nebius,nylas__nylas-python-318,6,39,0.153846
resource_not_found,nebius,nylas__nylas-python-318,20,107,0.186916
resource_not_found,nebius,nylas__nylas-python-318,4,61,0.065574
resource_not_found,nebius,nylas__nylas-python-318,4,15,0.266667
resource_not_found,nebius,nylas__nylas-python-318,4,107,0.037383
resource_not_found,nebius,nylas__nylas-python-318,4,133,0.030075
resource_not_found,nebius,nylas__nylas-python-318,4,279,0.014337
resource_not_found,nebius,openlawlibrary__pygls-247,10,47,0.212766
resource_not_found,nebius,openlawlibrary__pygls-247,4,47,0.085106
resource_not_found,nebius,openlawlibrary__pygls-247,44,83,0.53012
resource_not_found,nebius,openlawlibrary__pygls-247,16,23,0.695652
resource_not_found,nebius,openlawlibrary__pygls-247,20,195,0.102564
resource_not_found,nebius,planetlabs__planet-client-python-894,4,119,0.033613
resource_not_found,nebius,planetlabs__planet-client-python-894,4,37,0.108108
resource_not_found,nebius,planetlabs__planet-client-python-894,10,69,0.144928
resource_not_found,nebius,planetlabs__planet-client-python-894,4,37,0.108108
resource_not_found,nebius,planetlabs__planet-client-python-894,4,29,0.137931
resource_not_found,nebius,planetlabs__planet-client-python-894,14,41,0.341463
resource_not_found,nebius,projectmesa__mesa-1439,10,23,0.434783
resource_not_found,nebius,projectmesa__mesa-1439,10,21,0.47619
resource_not_found,nebius,projectmesa__mesa-1439,10,29,0.344828
resource_not_found,nebius,projectmesa__mesa-1439,10,25,0.4
resource_not_found,nebius,projectmesa__mesa-1439,10,25,0.4
resource_not_found,nebius,projectmesa__mesa-1439,10,23,0.434783
resource_not_found,nebius,projectmesa__mesa-1439,10,21,0.47619
resource_not_found,nebius,projectmesa__mesa-1439,10,35,0.285714
resource_not_found,nebius,projectmesa__mesa-1439,10,23,0.434783
resource_not_found,nebius,pvlib__pvlib-python-1469,4,61,0.065574
resource_not_found,nebius,pyccel__pyccel-775,70,179,0.391061
resource_not_found,nebius,pyccel__pyccel-775,74,121,0.61157
resource_not_found,nebius,pyccel__pyccel-775,24,73,0.328767
resource_not_found,nebius,pydantic__pydantic-2193,10,89,0.11236
resource_not_found,nebius,pydantic__pydantic-2193,4,11,0.363636
resource_not_found,nebius,pydantic__pydantic-2193,10,21,0.47619
resource_not_found,nebius,pydantic__pydantic-2193,14,35,0.4
resource_not_found,nebius,pydantic__pydantic-2193,30,49,0.612245
resource_not_found,nebius,pydantic__pydantic-2670,20,81,0.246914
resource_not_found,nebius,pydantic__pydantic-2670,16,33,0.484848
resource_not_found,nebius,pydantic__pydantic-2670,16,83,0.192771
resource_not_found,nebius,pydantic__pydantic-2670,32,89,0.359551
resource_not_found,nebius,pydantic__pydantic-2670,12,67,0.179104
resource_not_found,nebius,pydantic__pydantic-2670,12,67,0.179104
resource_not_found,nebius,pydantic__pydantic-2670,24,103,0.23301
resource_not_found,nebius,pydantic__pydantic-817,18,45,0.4
resource_not_found,nebius,pydantic__pydantic-817,6,45,0.133333
resource_not_found,nebius,pydantic__pydantic-817,4,17,0.235294
